y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
2.75862,,-0.0230462,-0.0359109,0.0125344,0.121952,0.208828
2.7931,,-0.0232622,-0.0362893,0.0064906,0.115684,0.198513
2.82759,,-0.0228549,-0.0359183,0.000631923,0.10922,0.188947
2.86207,,-0.0228507,-0.0357391,-0.00426866,0.102212,0.180169
2.89655,,-0.0234319,-0.0361044,-0.00848367,0.0951097,0.171337
2.93103,,-0.0233562,-0.036006,-0.0128456,0.0887566,0.162594
2.96552,,-0.0228932,-0.0355664,-0.017494,0.0825261,0.153977
3,,-0.0232492,-0.0357432,-0.0219442,0.075328,0.146195
3.03448,,-0.0236671,-0.0359247,-0.0258398,0.0675977,0.139474
3.06897,,-0.0231692,-0.0353407,-0.0290591,0.0603134,0.132688
3.10345,,-0.0230244,-0.0349846,-0.0314824,0.0541025,0.125663
3.13793,,-0.0237841,-0.0352761,-0.0333186,0.0491675,0.118989
3.17241,,-0.0238721,-0.0350376,-0.034961,0.0443735,0.111961
3.2069,,-0.0232907,-0.0343614,-0.0364673,0.0391255,0.104534
3.24138,,-0.0236796,-0.0344519,-0.0376254,0.0338451,0.0972472
3.27586,,-0.0243287,-0.0347721,-0.0386413,0.0287651,0.0902361
3.31034,,-0.0237971,-0.0343163,-0.0396077,0.023713,0.0836819
3.34483,,-0.023368,-0.034007,-0.0403949,0.0186364,0.0769179
3.37931,,-0.0240804,-0.034497,-0.0410223,0.0140083,0.0691686
3.41379,,-0.0242585,-0.0345102,-0.0416735,0.0101112,0.0608347
3.44828,,-0.0234909,-0.0338811,-0.0423689,0.00647682,0.0531805
3.48276,,-0.0236806,-0.0339716,-0.042949,0.00293955,0.0463328
3.51724,,-0.0244838,-0.0344261,-0.0433821,-0.000305247,0.0400797
3.55172,,-0.0241022,-0.0340134,-0.043705,-0.00285125,0.0346262
3.58621,,-0.0235444,-0.0336248,-0.0437988,-0.00531248,0.0296365
3.62069,,-0.0243244,-0.0341627,-0.0436739,-0.00791669,0.0247175
3.65517,,-0.0248122,-0.0343161,-0.0434727,-0.0107125,0.0201532
3.68966,,-0.0240729,-0.0336832,-0.0432079,-0.0135971,0.0162206
3.72414,,-0.0240571,-0.0337414,-0.0427987,-0.0162745,0.0125994
3.75862,,-0.0249184,-0.0343134,-0.0423837,-0.0184155,0.00899369
3.7931,,-0.0246687,-0.0339902,-0.0421924,-0.0202588,0.00556212
3.82759,,-0.0239189,-0.0335681,-0.0422239,-0.022036,0.00262924
3.86207,,-0.0244992,-0.0341757,-0.0422783,-0.023569,9.18739e-05
3.89655,,-0.0250962,-0.0345999,-0.0423193,-0.0249411,-0.00204078
3.93103,,-0.0243962,-0.034129,-0.042351,-0.0263225,-0.00404715
3.96552,,-0.02419,-0.0342153,-0.0422856,-0.0275019,-0.00602168
4,,-0.0250982,-0.0348899,-0.0422132,-0.0284952,-0.00792636
4.03448,,-0.0251209,-0.0345798,-0.0422426,-0.029472,-0.0095785
4.06897,,-0.0244108,-0.0338496,-0.0422299,-0.0303342,-0.0110588
4.10345,,-0.0248834,-0.0340991,-0.0420985,-0.0308944,-0.0126568
4.13793,,-0.0256555,-0.0343063,-0.0420015,-0.0314347,-0.0146107
4.17241,,-0.0251209,-0.0336051,-0.0419819,-0.0320918,-0.0167525
4.2069,,-0.0247517,-0.0334248,-0.0419074,-0.0326117,-0.0186782
4.24138,,-0.0255761,-0.034115,-0.0417892,-0.0330093,-0.0201189
4.27586,,-0.0257634,-0.0340686,-0.0417609,-0.0335433,-0.0212458
4.31034,,-0.0249948,-0.0334687,-0.041783,-0.0340854,-0.022183
4.34483,,-0.0251871,-0.0337873,-0.0417162,-0.0344439,-0.0231667
4.37931,,-0.0259181,-0.0342359,-0.0416827,-0.0347978,-0.0242966
4.41379,,-0.0254956,-0.0336399,-0.0417494,-0.0352736,-0.0253734
4.44828,,-0.0249909,-0.0332821,-0.0417446,-0.0356389,-0.0263189
4.48276,,-0.0256942,-0.0338962,-0.041675,-0.0358739,-0.0270373
4.51724,,-0.0260671,-0.0339509,-0.0416784,-0.0362313,-0.02758
4.55172,,-0.0253797,-0.0333253,-0.04169,-0.036659,-0.0283316
4.58621,,-0.0254242,-0.0335602,-0.0415761,-0.0369248,-0.0294615
4.62069,,-0.0261934,-0.0341395,-0.0414745,-0.0371808,-0.0307933
4.65517,,-0.0259658,-0.0336967,-0.0414765,-0.037597,-0.03204
4.68966,,-0.0253663,-0.0332802,-0.0413971,-0.0379125,-0.0331919
4.72414,,-0.0258755,-0.0338452,-0.0412408,-0.0380678,-0.0342561
4.75862,,-0.0263482,-0.0340095,-0.0411885,-0.0383407,-0.035065
4.7931,,-0.025783,-0.0333833,-0.0411862,-0.0387113,-0.0357448
4.82759,,-0.0257222,-0.0334555,-0.0410675,-0.0389262,-0.036449
4.86207,,-0.0265276,-0.0340177,-0.0409962,-0.0391131,-0.0371266
4.89655,,-0.0265194,-0.0336444,-0.0410769,-0.0394881,-0.0377478
4.93103,,-0.0259292,-0.0330999,-0.0411125,-0.0398209,-0.0384117
4.96552,,-0.026301,-0.0335429,-0.0410419,-0.0399426,-0.0391179
5,,-0.0268392,-0.0338065,-0.0410852,-0.0401587,-0.039724
5.03448,,-0.0263246,-0.033263,-0.0411769,-0.0404987,-0.0403357
5.06897,,-0.026008,-0.0332948,-0.0411297,-0.0406619,-0.0411228
5.10345,,-0.0266238,-0.0339624,-0.0410716,-0.0407809,-0.0420278
5.13793,,-0.0266703,-0.0338588,-0.0411635,-0.0411278,-0.0429129
5.17241,,-0.0260317,-0.0334009,-0.041192,-0.0414683,-0.0438327
5.2069,,-0.0262687,-0.0337887,-0.0410564,-0.0415994,-0.0448618
5.24138,,-0.0268692,-0.0341463,-0.0410023,-0.0418055,-0.0458608
5.27586,,-0.0265448,-0.0336531,-0.0410362,-0.042158,-0.0467691
5.31034,,-0.0262379,-0.0335193,-0.0408878,-0.0423349,-0.0477149
5.34483,,-0.0268526,-0.0341122,-0.0407074,-0.042381,-0.0486445
5.37931,,-0.0271147,-0.0340829,-0.040756,-0.0426177,-0.0494939
5.41379,,-0.0265403,-0.0335894,-0.0407764,-0.0429066,-0.0503748
5.44828,,-0.0266171,-0.0338501,-0.0406333,-0.0430046,-0.0513586
5.48276,,-0.0272105,-0.0342296,-0.0406446,-0.043179,-0.0522779
5.51724,,-0.0269529,-0.0338208,-0.0408154,-0.0435862,-0.0530382
5.55172,,-0.0264901,-0.0335931,-0.0408016,-0.04386,-0.0537668
5.58621,,-0.0269165,-0.034085,-0.0407278,-0.0439665,-0.0544721
5.62069,,-0.0272024,-0.0341525,-0.0408824,-0.0442282,-0.0550874
5.65517,,-0.0266483,-0.0337256,-0.0410369,-0.0445102,-0.0557329
5.68966,,-0.0265975,-0.0339308,-0.0409702,-0.0445243,-0.0564678
5.72414,,-0.0271866,-0.034383,-0.0410248,-0.0445438,-0.0571915
5.75862,,-0.0270724,-0.0341419,-0.0412693,-0.0447786,-0.0578061
5.7931,,-0.0266105,-0.0339201,-0.0413182,-0.0449308,-0.0584367
5.82759,,-0.0269853,-0.0343279,-0.0412278,-0.0449161,-0.059088
5.86207,,-0.0273915,-0.0344274,-0.0413592,-0.0450872,-0.0596128
5.89655,,-0.0269347,-0.0339851,-0.0414943,-0.045369,-0.0600745
5.93103,,-0.0267611,-0.0339972,-0.0413337,-0.0454327,-0.0606085
5.96552,,-0.0273032,-0.0342921,-0.0412348,-0.0454343,-0.061176
6,,-0.0272871,-0.0340326,-0.041376,-0.0456489,-0.0617022
6.03448,,-0.0267684,-0.0337292,-0.0413532,-0.0458039,-0.0623277
6.06897,,-0.027006,-0.0340267,-0.0411839,-0.0457513,-0.0630246
6.10345,,-0.0274364,-0.0342085,-0.0412947,-0.0458336,-0.0635503
6.13793,,-0.0270384,-0.0339129,-0.0415196,-0.0460947,-0.0639461
6.17241,,-0.0267789,-0.0339553,-0.0414391,-0.0461934,-0.0643619
6.2069,,-0.0272971,-0.034324,-0.041348,-0.0462462,-0.064753
6.24138,,-0.0274231,-0.0342107,-0.0415204,-0.0465717,-0.0650554
6.27586,,-0.0269403,-0.0339393,-0.0415311,-0.046909,-0.0653627
6.31034,,-0.0270807,-0.0341504,-0.0412716,-0.0470217,-0.0657969
6.34483,,-0.0275691,-0.0342884,-0.0412737,-0.0472295,-0.0662024
6.37931,,-0.0272837,-0.033999,-0.0414915,-0.0476022,-0.0665736
6.41379,,-0.0269618,-0.0339463,-0.0414351,-0.0477628,-0.0669928
6.44828,,-0.0274136,-0.0342438,-0.0413409,-0.0477724,-0.0674165
6.48276,,-0.0276083,-0.0341977,-0.041571,-0.047989,-0.0677746
6.51724,,-0.027118,-0.0339577,-0.0417097,-0.0482419,-0.0681632
6.55172,,-0.0271466,-0.034092,-0.0414856,-0.0482514,-0.0686089
6.58621,,-0.0276596,-0.0342418,-0.0414129,-0.0483158,-0.0690035
6.62069,,-0.0275033,-0.0340011,-0.0415877,-0.0485902,-0.069349
6.65517,,-0.0271771,-0.0339267,-0.041518,-0.0487079,-0.0697561
6.68966,,-0.0276025,-0.0341965,-0.0413399,-0.0486598,-0.0701634
6.72414,,-0.0279035,-0.0342046,-0.0415496,-0.048808,-0.0704866
6.75862,,-0.0274661,-0.0340106,-0.0418145,-0.0490636,-0.0708032
6.7931,,-0.0274017,-0.0341261,-0.0417183,-0.0490936,-0.0711505
6.82759,,-0.0278938,-0.0342822,-0.0417042,-0.0491403,-0.0714139
6.86207,,-0.0277982,-0.034067,-0.0419835,-0.0494447,-0.0715484
6.89655,,-0.0273722,-0.0339615,-0.0420211,-0.0496484,-0.0716691
6.93103,,-0.027673,-0.0341632,-0.0418168,-0.04964,-0.0717668
6.96552,,-0.0280318,-0.034203,-0.0419499,-0.0497836,-0.0717373
7,,-0.0276705,-0.0340698,-0.0422066,-0.0500561,-0.0716975
7.03448,,-0.0275607,-0.0342243,-0.0420851,-0.050095,-0.0717348
7.06897,,-0.0280629,-0.0344262,-0.0419759,-0.0500483,-0.0717664
7.10345,,-0.0280575,-0.0343024,-0.0422135,-0.0502696,-0.0717218
7.13793,,-0.0276043,-0.0341995,-0.042266,-0.0504554,-0.0717404
7.17241,,-0.0277894,-0.0343097,-0.042011,-0.0503874,-0.0718326
7.2069,,-0.0281414,-0.0342706,-0.0420443,-0.0504562,-0.0718338
7.24138,,-0.0277874,-0.0340791,-0.0423097,-0.0507056,-0.0718226
7.27586,,-0.0275788,-0.0341515,-0.0422133,-0.0507469,-0.0718793
7.31034,,-0.0280569,-0.0343356,-0.0420486,-0.0506716,-0.0719117
7.34483,,-0.0281608,-0.0342984,-0.0422753,-0.0508514,-0.0718461
7.37931,,-0.0277213,-0.0342794,-0.042427,-0.0510763,-0.0718188
7.41379,,-0.0278535,-0.0344899,-0.0422145,-0.0510713,-0.0718543
7.44828,,-0.0282667,-0.0345464,-0.0422295,-0.0511525,-0.0718228
7.48276,,-0.027991,-0.0344419,-0.0425427,-0.0514662,-0.0717901
7.51724,,-0.0277045,-0.0345364,-0.0425294,-0.0516154,-0.0719135
7.55172,,-0.0281012,-0.0347118,-0.0423494,-0.0515838,-0.0721134
7.58621,,-0.0282552,-0.034688,-0.0425559,-0.0517511,-0.0722642
7.62069,,-0.027822,-0.0346657,-0.0427789,-0.0519747,-0.0724798
7.65517,,-0.0278958,-0.0348219,-0.0425996,-0.0519239,-0.0727822
7.68966,,-0.0283674,-0.0348705,-0.0425697,-0.0518716,-0.0730065
7.72414,,-0.0281782,-0.0347739,-0.0429086,-0.0520805,-0.0731785
7.75862,,-0.0278407,-0.0348277,-0.0429934,-0.0522115,-0.0734461
7.7931,,-0.0281808,-0.0349591,-0.0428272,-0.0521754,-0.0737018
7.82759,,-0.0283956,-0.0349007,-0.0430086,-0.0523604,-0.0738547
7.86207,,-0.027987,-0.0348413,-0.0432888,-0.0526705,-0.0740239
7.89655,,-0.0279676,-0.0349348,-0.0431243,-0.052726,-0.0742596
7.93103,,-0.0284346,-0.034963,-0.042966,-0.052693,-0.0744109
7.96552,,-0.0283248,-0.0348736,-0.0431921,-0.052881,-0.0744873
8,,-0.0279485,-0.0349249,-0.0432446,-0.0530103,-0.0746308
8.03448,,-0.0282534,-0.0350827,-0.0429984,-0.052903,-0.0747888
8.06897,,-0.0285432,-0.0350783,-0.0430991,-0.0529798,-0.0748376
8.10345,,-0.0281625,-0.0350724,-0.0434427,-0.053284,-0.0749014
8.13793,,-0.0280402,-0.0352142,-0.0434226,-0.0533866,-0.075079
8.17241,,-0.0284794,-0.0352573,-0.0433403,-0.0533906,-0.0752228
8.2069,,-0.0284291,-0.0351447,-0.0436535,-0.0536469,-0.075309
8.24138,,-0.0280478,-0.0351476,-0.0438455,-0.0539107,-0.0754931
8.27586,,-0.0283282,-0.0352092,-0.0436265,-0.0539099,-0.0757278
8.31034,,-0.028695,-0.0351207,-0.0436244,-0.054008,-0.0758617
8.34483,,-0.0283642,-0.0350336,-0.0439052,-0.0543531,-0.0759795
8.37931,,-0.0282024,-0.0351034,-0.043843,-0.054526,-0.0761963
8.41379,,-0.0286393,-0.0350946,-0.0436628,-0.0545304,-0.0763808
8.44828,,-0.0286624,-0.0349502,-0.0438892,-0.054737,-0.0764709
8.48276,,-0.0282425,-0.034931,-0.0441092,-0.054992,-0.0766414
8.51724,,-0.0283876,-0.0350073,-0.0439158,-0.0549606,-0.0768938
8.55172,,-0.0287323,-0.0349657,-0.0438362,-0.0549216,-0.0770407
8.58621,,-0.0284014,-0.0349327,-0.0440734,-0.0551198,-0.0771504
8.62069,,-0.0281435,-0.0350676,-0.0440238,-0.0552203,-0.0773473
8.65517,,-0.0285357,-0.0351459,-0.0437704,-0.0551389,-0.0774972
8.68966,,-0.0286206,-0.035093,-0.0439208,-0.0552781,-0.0775027
8.72414,,-0.0282071,-0.035156,-0.0441987,-0.0555906,-0.0775598
8.75862,,-0.0283291,-0.035305,-0.0440909,-0.055689,-0.0777072
8.7931,,-0.028754,-0.0353148,-0.0440508,-0.0557246,-0.0777562
8.82759,,-0.0285188,-0.0352962,-0.0443507,-0.0560095,-0.0777699
8.86207,,-0.0282547,-0.0354347,-0.0444122,-0.0562198,-0.0779066
8.89655,,-0.0286428,-0.0354973,-0.0441585,-0.0561585,-0.0780351
8.93103,,-0.0288159,-0.035409,-0.0442123,-0.0562165,-0.0780697
8.96552,,-0.0284383,-0.0354381,-0.0444223,-0.0564461,-0.0781625
9,,-0.0285148,-0.0355633,-0.0442609,-0.0564596,-0.0783849
9.03448,,-0.0289764,-0.0355485,-0.0441111,-0.0563577,-0.0785232
9.06897,,-0.0288177,-0.0355121,-0.0443516,-0.0564975,-0.0785964
9.10345,,-0.0284957,-0.0356488,-0.0444708,-0.0566623,-0.0787913
9.13793,,-0.0288215,-0.035719,-0.0442886,-0.0565779,-0.0790036
9.17241,,-0.0290153,-0.0356472,-0.0443743,-0.0565819,-0.0790618
9.2069,,-0.0285932,-0.0356855,-0.0446982,-0.0568171,-0.0791383
9.24138,,-0.0285563,-0.0358084,-0.0446863,-0.0568979,-0.0793289
9.27586,,-0.0289886,-0.0357686,-0.0445789,-0.0568212,-0.0794277
9.31034,,-0.0288729,-0.0356776,-0.0448225,-0.0569762,-0.0794259
9.34483,,-0.0285376,-0.0357428,-0.0449805,-0.0571902,-0.0795484
9.37931,,-0.0288465,-0.0357718,-0.044764,-0.057187,-0.0797464
9.41379,,-0.0291209,-0.0356553,-0.0447135,-0.0572163,-0.0798343
9.44828,,-0.0287542,-0.0356476,-0.0449295,-0.0574863,-0.079941
9.48276,,-0.0286753,-0.0357761,-0.0448767,-0.0576621,-0.0802138
9.51724,,-0.029105,-0.0357608,-0.04469,-0.0576397,-0.0804475
9.55172,,-0.0290445,-0.0356954,-0.0448718,-0.0577819,-0.0805228
9.58621,,-0.0286766,-0.0358101,-0.0450851,-0.0580458,-0.0806648
9.62069,,-0.0289085,-0.0359113,-0.0449331,-0.0581056,-0.0808587
9.65517,,-0.0291924,-0.0358289,-0.044908,-0.0581248,-0.0808682
9.68966,,-0.0288338,-0.0358089,-0.0451935,-0.0583882,-0.0808128
9.72414,,-0.0286768,-0.0359214,-0.0452376,-0.0586208,-0.0808993
9.75862,,-0.029087,-0.0358859,-0.0451048,-0.0586078,-0.0809757
9.7931,,-0.0290769,-0.0357895,-0.0452892,-0.0586813,-0.0809198
9.82759,,-0.0286852,-0.0358955,-0.0455431,-0.0589053,-0.0809616
9.86207,,-0.0288741,-0.0360025,-0.0454334,-0.0589174,-0.0811638
9.89655,,-0.0292095,-0.035923,-0.0453544,-0.0588107,-0.0812525
9.93103,,-0.0289109,-0.035908,-0.0455742,-0.0589293,-0.0812933
9.96552,,-0.0287189,-0.0360333,-0.0456073,-0.0590493,-0.0815349
10,,-0.0291218,-0.0360244,-0.0454031,-0.0589451,-0.0818073
