y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
2.72414,,-0.0216018,-0.0308487,0.0171188,0.115293,0.217473
2.75862,,-0.0220531,-0.0315801,0.0115409,0.107874,0.208431
2.7931,,-0.0223741,-0.0321599,0.00622247,0.100662,0.199795
2.82759,,-0.0220015,-0.0320379,0.00118443,0.0935763,0.191097
2.86207,,-0.0220233,-0.0322217,-0.00316371,0.0864654,0.18224
2.89655,,-0.0226058,-0.0328145,-0.00680063,0.0795139,0.173834
2.93103,,-0.0224884,-0.0327317,-0.0102278,0.0730732,0.165793
2.96552,,-0.0220193,-0.0323004,-0.0134569,0.066888,0.157598
3,,-0.0224495,-0.032549,-0.0162243,0.0606671,0.149544
3.03448,,-0.0229048,-0.0327722,-0.0187832,0.0546491,0.141944
3.06897,,-0.0224072,-0.0322477,-0.0213914,0.0489631,0.134572
3.10345,,-0.0222521,-0.0320774,-0.0237452,0.0434819,0.127126
3.13793,,-0.0229667,-0.0326053,-0.0257177,0.0382395,0.119999
3.17241,,-0.0229687,-0.0325435,-0.0275001,0.0331392,0.113484
3.2069,,-0.0223128,-0.0320271,-0.0291068,0.0281987,0.107304
3.24138,,-0.0226736,-0.0322713,-0.0304523,0.0235348,0.10127
3.27586,,-0.0233259,-0.0326502,-0.0317495,0.0192734,0.0954379
3.31034,,-0.0228429,-0.0321894,-0.033111,0.0153403,0.0897911
3.34483,,-0.0224995,-0.0319298,-0.0343677,0.0116045,0.0842372
3.37931,,-0.0233011,-0.0324765,-0.0353725,0.00804514,0.0786305
3.41379,,-0.0235312,-0.0325135,-0.0362268,0.00443888,0.0729492
3.44828,,-0.0227897,-0.03195,-0.036915,0.000738321,0.0675611
3.48276,,-0.0230041,-0.0321483,-0.0373821,-0.00277431,0.0624103
3.51724,,-0.0238178,-0.0326409,-0.0377746,-0.00595663,0.0572505
3.55172,,-0.0234345,-0.0322278,-0.0382477,-0.00891887,0.052254
3.58621,,-0.0228808,-0.0318692,-0.0386424,-0.0117764,0.047454
3.62069,,-0.0236307,-0.032408,-0.0389105,-0.0145096,0.0426412
3.65517,,-0.0240719,-0.0325426,-0.0392285,-0.0173055,0.0381182
3.68966,,-0.0233189,-0.0319278,-0.039556,-0.0201835,0.0340593
3.72414,,-0.0233228,-0.0320248,-0.0397265,-0.0228636,0.0302847
3.75862,,-0.0242104,-0.0325994,-0.0398161,-0.0251383,0.0268542
3.7931,,-0.0240003,-0.0322642,-0.0399431,-0.0271214,0.0237385
3.82759,,-0.0232954,-0.0318124,-0.0400169,-0.0288632,0.020716
3.86207,,-0.0238964,-0.0323498,-0.0399987,-0.0303461,0.0176036
3.89655,,-0.0244966,-0.0326343,-0.0400037,-0.0317202,0.0146692
3.93103,,-0.0238011,-0.0320412,-0.0400031,-0.0331456,0.0120509
3.96552,,-0.023581,-0.0320367,-0.0398937,-0.0344661,0.00967241
4,,-0.0244396,-0.0326712,-0.0397701,-0.0356543,0.00748349
4.03448,,-0.0244114,-0.0324221,-0.0397689,-0.0368548,0.00554784
4.06897,,-0.0236216,-0.0318425,-0.0397912,-0.0379456,0.00364974
4.10345,,-0.0240186,-0.0322512,-0.0397578,-0.0387794,0.00155992
4.13793,,-0.0247193,-0.0325892,-0.0397807,-0.0395385,-0.000575963
4.17241,,-0.0241657,-0.0319673,-0.0398426,-0.0403431,-0.00269016
4.2069,,-0.0237947,-0.0318029,-0.0398058,-0.040976,-0.00485867
4.24138,,-0.0245996,-0.0324467,-0.0397281,-0.0414349,-0.00701688
4.27586,,-0.0247791,-0.0323419,-0.0397387,-0.0419969,-0.0090245
4.31034,,-0.0240042,-0.0317392,-0.0397371,-0.0425931,-0.0108534
4.34483,,-0.0241966,-0.0320959,-0.039626,-0.042998,-0.0126833
4.37931,,-0.0249363,-0.0325869,-0.0395647,-0.043364,-0.0144769
4.41379,,-0.0245405,-0.0320683,-0.0395996,-0.0438204,-0.0160912
4.44828,,-0.0240427,-0.0317979,-0.0395525,-0.0441342,-0.0176388
4.48276,,-0.0247343,-0.0324215,-0.0394497,-0.0442613,-0.0192126
4.51724,,-0.0250957,-0.0324346,-0.039464,-0.0444884,-0.0206653
4.55172,,-0.0244118,-0.0317796,-0.039494,-0.0447846,-0.0220658
4.58621,,-0.0244495,-0.0319851,-0.0394116,-0.0448914,-0.0235912
4.62069,,-0.0252095,-0.0325218,-0.0393777,-0.0449596,-0.0250577
4.65517,,-0.0249884,-0.0320871,-0.0394518,-0.0451811,-0.0263239
4.68966,,-0.0243917,-0.0317103,-0.0394561,-0.0453138,-0.0275387
4.72414,,-0.0249024,-0.0322895,-0.0394021,-0.0452626,-0.0287365
4.75862,,-0.0253649,-0.0324588,-0.0394712,-0.0453341,-0.0297258
4.7931,,-0.0247703,-0.0318619,-0.0395662,-0.045524,-0.0305628
4.82759,,-0.0246623,-0.031983,-0.0395163,-0.0455369,-0.031435
4.86207,,-0.0254147,-0.0325927,-0.0394829,-0.0454881,-0.0322784
4.89655,,-0.0253732,-0.0323111,-0.0395756,-0.0456278,-0.0330471
4.93103,,-0.0247586,-0.0318849,-0.0395776,-0.0457341,-0.0339026
4.96552,,-0.0251226,-0.0323821,-0.0394719,-0.04565,-0.0348453
5,,-0.025659,-0.0326549,-0.0394958,-0.0456708,-0.0355929
5.03448,,-0.0251625,-0.0321089,-0.0395805,-0.0458442,-0.0361495
5.06897,,-0.0248966,-0.0320909,-0.0395045,-0.045848,-0.0367333
5.10345,,-0.0255533,-0.0326814,-0.0394331,-0.0457709,-0.0372711
5.13793,,-0.0256461,-0.0325288,-0.0395334,-0.0459022,-0.0376329
5.17241,,-0.0250312,-0.0320677,-0.0395601,-0.0460331,-0.0380066
5.2069,,-0.0252574,-0.0324589,-0.039442,-0.0459499,-0.0384783
5.24138,,-0.0258535,-0.0328104,-0.0394617,-0.0459382,-0.0388544
5.27586,,-0.0255034,-0.0323369,-0.0395841,-0.046095,-0.0391427
5.31034,,-0.025159,-0.0322004,-0.0395368,-0.0460902,-0.0395383
5.34483,,-0.0257392,-0.0327293,-0.0394696,-0.0459612,-0.0399617
5.37931,,-0.0259529,-0.0326657,-0.0396072,-0.0460382,-0.0402794
5.41379,,-0.0253545,-0.032179,-0.0396925,-0.0461646,-0.040611
5.44828,,-0.0254097,-0.0324281,-0.039581,-0.046078,-0.0410188
5.48276,,-0.0259919,-0.0328055,-0.0395871,-0.0460423,-0.0413232
5.51724,,-0.0257401,-0.0324282,-0.0397318,-0.0462104,-0.0415238
5.55172,,-0.0252966,-0.0322292,-0.0396841,-0.0462405,-0.0418369
5.58621,,-0.0257595,-0.0327127,-0.039569,-0.0461045,-0.0422173
5.62069,,-0.0260809,-0.0327736,-0.0396947,-0.0461495,-0.0424918
5.65517,,-0.0255644,-0.0323443,-0.0398147,-0.0462702,-0.0427768
5.68966,,-0.0255285,-0.0325045,-0.039706,-0.0461705,-0.0431712
5.72414,,-0.0261246,-0.0328906,-0.0397002,-0.0460856,-0.0435161
5.75862,,-0.026013,-0.0325952,-0.0398912,-0.0462377,-0.0437704
5.7931,,-0.0255349,-0.0323182,-0.0398924,-0.0463151,-0.0441228
5.82759,,-0.0258959,-0.032684,-0.0397564,-0.0462112,-0.0445475
5.86207,,-0.0262983,-0.0327834,-0.0398694,-0.0462795,-0.0448595
5.89655,,-0.0258512,-0.032388,-0.0400268,-0.0464683,-0.0451485
5.93103,,-0.0256992,-0.0324701,-0.0399051,-0.0464312,-0.0455399
5.96552,,-0.0262594,-0.0328593,-0.0398436,-0.0463469,-0.045885
6,,-0.0262607,-0.0326794,-0.0400359,-0.0465015,-0.0461272
6.03448,,-0.025768,-0.0324198,-0.0400593,-0.0466115,-0.0464531
6.06897,,-0.0260221,-0.032721,-0.0398829,-0.0465119,-0.046846
6.10345,,-0.0264763,-0.0328634,-0.0399566,-0.0465525,-0.0471141
6.13793,,-0.0261031,-0.0325219,-0.0401366,-0.0467591,-0.0473281
6.17241,,-0.0258501,-0.0325188,-0.0400168,-0.0467606,-0.047634
6.2069,,-0.0263461,-0.0328581,-0.0398977,-0.0466756,-0.0478993
6.24138,,-0.0264412,-0.0327485,-0.04008,-0.0468306,-0.0480395
6.27586,,-0.0259352,-0.032497,-0.0401451,-0.0469827,-0.0482304
6.31034,,-0.0260662,-0.0327426,-0.0399474,-0.0468951,-0.0485097
6.34483,,-0.0265419,-0.0329248,-0.0399816,-0.0469049,-0.048699
6.37931,,-0.026252,-0.0326673,-0.0402045,-0.0471141,-0.0488424
6.41379,,-0.0259176,-0.032652,-0.0401287,-0.0471375,-0.0490943
6.44828,,-0.0263542,-0.0329698,-0.0399782,-0.0470232,-0.0493385
6.48276,,-0.0265522,-0.0329389,-0.0401594,-0.0471379,-0.0494589
6.51724,,-0.0260812,-0.0327353,-0.0402833,-0.0473048,-0.049616
6.55172,,-0.026121,-0.0329312,-0.0400886,-0.0472187,-0.04986
6.58621,,-0.0266298,-0.0331185,-0.0400753,-0.0471829,-0.0500231
6.62069,,-0.0264641,-0.0329032,-0.0403239,-0.0473818,-0.0501251
6.65517,,-0.0261069,-0.0328267,-0.0403046,-0.0474318,-0.0503319
6.68966,,-0.0264907,-0.0330574,-0.0401388,-0.0472937,-0.0505586
6.72414,,-0.026782,-0.0330217,-0.0403218,-0.0473712,-0.0506684
6.75862,,-0.0263563,-0.0328022,-0.0405377,-0.0475559,-0.0508075
6.7931,,-0.0263101,-0.0329302,-0.0403891,-0.0474975,-0.0510513
6.82759,,-0.0268192,-0.0331121,-0.0403392,-0.0474446,-0.0512327
6.86207,,-0.0267346,-0.0329625,-0.0406075,-0.0476563,-0.0513444
6.89655,,-0.0263277,-0.032913,-0.0406311,-0.047775,-0.0515633
6.93103,,-0.0266227,-0.0331474,-0.0404073,-0.0476747,-0.0518262
6.96552,,-0.0269664,-0.0331781,-0.04051,-0.0477517,-0.0519708
7,,-0.0265823,-0.0330161,-0.0407305,-0.047985,-0.052121
7.03448,,-0.0264383,-0.0331281,-0.040579,-0.047983,-0.052379
7.06897,,-0.0269092,-0.0332941,-0.0404473,-0.0479134,-0.0525776
7.10345,,-0.0268987,-0.0331626,-0.0406897,-0.0481045,-0.052671
7.13793,,-0.0264557,-0.0330847,-0.0407696,-0.0482504,-0.0528471
7.17241,,-0.0266604,-0.0332482,-0.0405297,-0.0481353,-0.0530687
7.2069,,-0.0270587,-0.033251,-0.0405828,-0.0481456,-0.0531577
7.24138,,-0.0267437,-0.0330873,-0.0408564,-0.0483552,-0.0532271
7.27586,,-0.0265389,-0.0331639,-0.0407669,-0.048358,-0.0534101
7.31034,,-0.0270013,-0.0333252,-0.040611,-0.0482532,-0.0535573
7.34483,,-0.0270952,-0.0332491,-0.0408556,-0.0484181,-0.0535972
7.37931,,-0.0266495,-0.0331991,-0.0410162,-0.0486162,-0.0537196
7.41379,,-0.0267669,-0.0333724,-0.0408004,-0.0485552,-0.0539138
7.44828,,-0.0271809,-0.0334106,-0.0408055,-0.0485748,-0.0539973
7.48276,,-0.0269149,-0.0332839,-0.0410968,-0.0488279,-0.0540532
7.51724,,-0.0266287,-0.0333454,-0.0410517,-0.0489042,-0.0542453
7.55172,,-0.0270368,-0.0334854,-0.0408424,-0.0488005,-0.0544262
7.58621,,-0.0272153,-0.0334197,-0.0410287,-0.0489236,-0.0544845
7.62069,,-0.0267937,-0.0333554,-0.0412228,-0.0491225,-0.0546058
7.65517,,-0.0268459,-0.0334805,-0.041013,-0.0490474,-0.0548241
7.68966,,-0.0273002,-0.0334922,-0.0409494,-0.0489931,-0.0549452
7.72414,,-0.0271139,-0.0333511,-0.0412437,-0.0492069,-0.0550269
7.75862,,-0.0267748,-0.0333692,-0.0412764,-0.0493117,-0.0552458
7.7931,,-0.0271249,-0.0334766,-0.0410678,-0.0492117,-0.0554723
7.82759,,-0.0273613,-0.0334173,-0.0412337,-0.0493215,-0.0555729
7.86207,,-0.0269489,-0.0333783,-0.0415112,-0.0495685,-0.0557179
7.89655,,-0.0269101,-0.0335329,-0.0413708,-0.0495611,-0.0559617
7.93103,,-0.0273632,-0.0336081,-0.0412687,-0.0495061,-0.0561018
7.96552,,-0.0272506,-0.0335361,-0.0415505,-0.0497112,-0.0561507
8,,-0.0268774,-0.0335907,-0.0416278,-0.0498617,-0.0563093
8.03448,,-0.0271759,-0.0337102,-0.0413808,-0.0497647,-0.05648
8.06897,,-0.0274786,-0.0336459,-0.0414497,-0.0498262,-0.0565051
8.10345,,-0.0271075,-0.0335804,-0.0417128,-0.050084,-0.0565495
8.13793,,-0.0270021,-0.0336763,-0.0415846,-0.0501201,-0.0567217
8.17241,,-0.0274593,-0.0337061,-0.0414058,-0.0500519,-0.0568284
8.2069,,-0.0274227,-0.0336128,-0.0416418,-0.0502456,-0.0568637
8.24138,,-0.0270158,-0.0336454,-0.0417807,-0.0504453,-0.0570426
8.27586,,-0.0272438,-0.0337609,-0.0415615,-0.0503882,-0.0572943
8.31034,,-0.0275879,-0.0337182,-0.041599,-0.0504282,-0.0574132
8.34483,,-0.02725,-0.0336675,-0.0419196,-0.0506998,-0.0575252
8.37931,,-0.027075,-0.0337706,-0.0418876,-0.0507917,-0.057764
8.41379,,-0.0275125,-0.0338043,-0.0417089,-0.0507184,-0.0579453
8.44828,,-0.0275465,-0.0337083,-0.0419196,-0.0508716,-0.0580102
8.48276,,-0.0271293,-0.0337323,-0.0421015,-0.0510827,-0.0581876
8.51724,,-0.027292,-0.0338407,-0.0418814,-0.0510235,-0.0584521
8.55172,,-0.0276762,-0.0338072,-0.0418215,-0.0509912,-0.0585761
8.58621,,-0.0273914,-0.0337586,-0.0420941,-0.0512052,-0.0586658
8.62069,,-0.0271565,-0.0338648,-0.0420832,-0.0513004,-0.0588906
8.65517,,-0.0275673,-0.0339144,-0.0418568,-0.0511992,-0.0590694
8.68966,,-0.0276652,-0.0338332,-0.0420076,-0.0513011,-0.0590952
8.72414,,-0.0272417,-0.0338717,-0.042239,-0.0515347,-0.0591982
8.75862,,-0.0273342,-0.0340018,-0.0420719,-0.051525,-0.0593984
8.7931,,-0.0277405,-0.0339843,-0.0419887,-0.0514809,-0.0594555
8.82759,,-0.0275027,-0.0339429,-0.042276,-0.0516886,-0.059453
8.86207,,-0.0272177,-0.0340533,-0.042345,-0.0518295,-0.0595959
8.89655,,-0.0275956,-0.0341001,-0.0421263,-0.0517403,-0.0597305
8.93103,,-0.0277704,-0.0340068,-0.0422258,-0.0517927,-0.0597148
8.96552,,-0.0273739,-0.0340262,-0.0424698,-0.0520133,-0.0597714
9,,-0.0274216,-0.0341426,-0.0423239,-0.0520238,-0.0599773
9.03448,,-0.027862,-0.0341098,-0.0421764,-0.0519349,-0.0600885
9.06897,,-0.0276856,-0.0340497,-0.0424149,-0.0520831,-0.0601282
9.10345,,-0.0273561,-0.0341582,-0.0425206,-0.0522384,-0.0603328
9.13793,,-0.0276831,-0.0342277,-0.0423156,-0.0521522,-0.0605768
9.17241,,-0.027896,-0.0341589,-0.0423823,-0.0521529,-0.0606584
9.2069,,-0.0275001,-0.0341997,-0.0426649,-0.0523659,-0.0607719
9.24138,,-0.0274681,-0.0343434,-0.0426001,-0.052425,-0.0610403
9.27586,,-0.0279026,-0.0343239,-0.0424494,-0.052342,-0.061218
9.31034,,-0.0277868,-0.0342521,-0.0426723,-0.0524847,-0.0612812
9.34483,,-0.0274322,-0.0343484,-0.0428287,-0.0526957,-0.061489
9.37931,,-0.0277227,-0.0344114,-0.0426357,-0.0526746,-0.0617746
9.41379,,-0.0279938,-0.0343236,-0.0426404,-0.0526803,-0.0618977
9.44828,,-0.0276284,-0.0343399,-0.042906,-0.0529091,-0.0620243
9.48276,,-0.0275411,-0.0344784,-0.0428725,-0.0530277,-0.0623238
9.51724,,-0.0279736,-0.0344706,-0.0426948,-0.0529577,-0.062557
9.55172,,-0.0279215,-0.0344043,-0.0428741,-0.0530538,-0.0626394
9.58621,,-0.0275479,-0.0345143,-0.0430676,-0.0532608,-0.0628477
9.62069,,-0.0277816,-0.03461,-0.0429173,-0.0532521,-0.0631683
9.65517,,-0.0280869,-0.0345284,-0.0429043,-0.0532148,-0.0633375
9.68966,,-0.0277476,-0.034532,-0.0431922,-0.053407,-0.0634727
9.72414,,-0.0275967,-0.0346714,-0.043228,-0.0535587,-0.0637971
9.75862,,-0.0280083,-0.0346573,-0.0430564,-0.0535036,-0.0640889
9.7931,,-0.0280058,-0.034567,-0.0431947,-0.053567,-0.0642222
9.82759,,-0.0276133,-0.0346592,-0.0433907,-0.0537751,-0.0644772
9.86207,,-0.0277891,-0.0347504,-0.0432377,-0.0537895,-0.0648894
9.89655,,-0.0281287,-0.0346578,-0.0431468,-0.0537114,-0.0651606
9.93103,,-0.0278394,-0.0346392,-0.0433732,-0.0538462,-0.0653509
9.96552,,-0.0276523,-0.0347805,-0.0434199,-0.0539866,-0.0657083
10,,-0.0280566,-0.0347857,-0.0432374,-0.0539249,-0.0660613
