y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
2.75862,,-0.0233376,-0.0348754,0.0104897,0.12024,0.201899
2.7931,,-0.023629,-0.0354094,0.00498195,0.112872,0.193571
2.82759,,-0.0233101,-0.0351786,-0.000247476,0.105455,0.185709
2.86207,,-0.0233375,-0.0351811,-0.00482173,0.0976479,0.177774
2.89655,,-0.0238876,-0.0356074,-0.00880209,0.0897223,0.169877
2.93103,,-0.0237842,-0.035467,-0.0126754,0.0823393,0.162509
2.96552,,-0.0233341,-0.0350195,-0.0164737,0.075292,0.155398
3,,-0.0237113,-0.0352273,-0.0198455,0.0682466,0.148533
3.03448,,-0.0241315,-0.035459,-0.0228683,0.0613596,0.141896
3.06897,,-0.0236721,-0.0349853,-0.0257021,0.0546806,0.135093
3.10345,,-0.023504,-0.0348036,-0.0280855,0.0481953,0.128148
3.13793,,-0.0241554,-0.0352762,-0.0299869,0.042253,0.121559
3.17241,,-0.0241214,-0.0352018,-0.0316835,0.0367096,0.115414
3.2069,,-0.02344,-0.0346766,-0.0332925,0.03127,0.109426
3.24138,,-0.0237306,-0.0348674,-0.0347266,0.0257874,0.103667
3.27586,,-0.0243233,-0.035211,-0.0360473,0.0206154,0.0979626
3.31034,,-0.0238563,-0.0347506,-0.0373183,0.0159035,0.0922071
3.34483,,-0.0235336,-0.0344501,-0.0384183,0.0115157,0.0862583
3.37931,,-0.0243315,-0.0349375,-0.0392452,0.0073197,0.0797239
3.41379,,-0.0245977,-0.0349568,-0.0399279,0.00315322,0.0728638
3.44828,,-0.0239176,-0.0343892,-0.040445,-0.00105166,0.0664447
3.48276,,-0.0241239,-0.0345493,-0.0407292,-0.00512625,0.0603072
3.51724,,-0.0249126,-0.0350269,-0.0409351,-0.00900765,0.0542759
3.55172,,-0.0245444,-0.0346374,-0.0411643,-0.0126356,0.0486935
3.58621,,-0.0239756,-0.0342699,-0.0413061,-0.016172,0.0435145
3.62069,,-0.024676,-0.034769,-0.0413214,-0.0195119,0.0386507
3.65517,,-0.0251015,-0.0348802,-0.0413316,-0.0228382,0.0344856
3.68966,,-0.0243536,-0.0342371,-0.0413386,-0.0262056,0.030854
3.72414,,-0.0243357,-0.0342672,-0.0412677,-0.0292822,0.0275146
3.75862,,-0.0252045,-0.0347739,-0.04122,-0.0318168,0.0245984
3.7931,,-0.0250174,-0.0344059,-0.041287,-0.033913,0.022005
3.82759,,-0.0243273,-0.0338991,-0.0413824,-0.0357492,0.0193779
3.86207,,-0.0249014,-0.0343566,-0.0414365,-0.0372137,0.0165919
3.89655,,-0.0255078,-0.0346124,-0.0415185,-0.0384935,0.0140142
3.93103,,-0.0248319,-0.034012,-0.0415999,-0.0398228,0.0117187
3.96552,,-0.0245906,-0.0339752,-0.0415939,-0.041031,0.00969256
4,,-0.0254321,-0.0345851,-0.0415865,-0.0421627,0.00777866
4.03448,,-0.0254292,-0.0343357,-0.0416558,-0.0433765,0.00587913
4.06897,,-0.0246658,-0.0337355,-0.0416816,-0.0444929,0.00362797
4.10345,,-0.025064,-0.0341049,-0.0416286,-0.0453177,0.000828538
4.13793,,-0.0258011,-0.034453,-0.0416209,-0.0459974,-0.00210133
4.17241,,-0.0252996,-0.033877,-0.0416573,-0.0467075,-0.00488548
4.2069,,-0.0249419,-0.0337516,-0.0416406,-0.047265,-0.00758484
4.24138,,-0.0257491,-0.0344431,-0.0416163,-0.0476751,-0.0100595
4.27586,,-0.0259574,-0.0343968,-0.041671,-0.0482241,-0.0121836
4.31034,,-0.0251967,-0.0338131,-0.0417302,-0.0488742,-0.0139246
4.34483,,-0.025357,-0.0341406,-0.0417165,-0.0493494,-0.0156538
4.37931,,-0.0260887,-0.0346141,-0.0417453,-0.0497499,-0.0175659
4.41379,,-0.0257224,-0.0340763,-0.0418342,-0.0502139,-0.0194222
4.44828,,-0.025229,-0.0337587,-0.041841,-0.0505496,-0.021233
4.48276,,-0.0259108,-0.0343465,-0.0418031,-0.0507376,-0.0230879
4.51724,,-0.0262877,-0.0343541,-0.0418441,-0.0510324,-0.0248508
4.55172,,-0.0256015,-0.033666,-0.041871,-0.0513884,-0.0266833
4.58621,,-0.0256026,-0.0338174,-0.0417962,-0.0515868,-0.0287324
4.62069,,-0.0263597,-0.0343249,-0.0417603,-0.0517617,-0.0307579
4.65517,,-0.0261696,-0.0338694,-0.0418017,-0.0520578,-0.0326521
4.68966,,-0.025574,-0.0334526,-0.0417619,-0.05227,-0.0345264
4.72414,,-0.0260669,-0.0340094,-0.0416866,-0.0523097,-0.0363275
4.75862,,-0.0265484,-0.0341905,-0.0417218,-0.0524476,-0.0378709
4.7931,,-0.0259713,-0.0335953,-0.0417777,-0.0526955,-0.0391795
4.82759,,-0.0258448,-0.0337092,-0.0417417,-0.0527805,-0.0404449
4.86207,,-0.0265959,-0.0343423,-0.0417528,-0.05279,-0.0416319
4.89655,,-0.0265734,-0.0340799,-0.04187,-0.052934,-0.0427639
4.93103,,-0.0259423,-0.0336393,-0.0419089,-0.0530131,-0.0439836
4.96552,,-0.0262669,-0.034133,-0.0418596,-0.0528996,-0.0453016
5,,-0.0267945,-0.0344228,-0.0419168,-0.0528826,-0.0463431
5.03448,,-0.0262926,-0.0338638,-0.0420066,-0.0530217,-0.0470862
5.06897,,-0.0259887,-0.0338093,-0.0419591,-0.0530112,-0.0477751
5.10345,,-0.0266346,-0.0343824,-0.0419314,-0.052927,-0.0483902
5.13793,,-0.0267473,-0.0342064,-0.0420352,-0.053042,-0.0488603
5.17241,,-0.0261355,-0.0336799,-0.0420606,-0.0531476,-0.0493559
5.2069,,-0.0263492,-0.0340194,-0.04196,-0.0530386,-0.0499088
5.24138,,-0.0269562,-0.034362,-0.0419593,-0.052987,-0.0503366
5.27586,,-0.0266224,-0.033868,-0.0420359,-0.0530845,-0.0506747
5.31034,,-0.0262725,-0.0337104,-0.0419671,-0.0530165,-0.0511021
5.34483,,-0.0268657,-0.0342648,-0.0418985,-0.0528328,-0.051531
5.37931,,-0.0271245,-0.0342351,-0.0420232,-0.0528508,-0.0518335
5.41379,,-0.0265489,-0.033743,-0.0421033,-0.0529231,-0.0521625
5.44828,,-0.0266006,-0.0339918,-0.042022,-0.0527967,-0.0525916
5.48276,,-0.0271978,-0.0344007,-0.0420578,-0.0527171,-0.0529505
5.51724,,-0.0269599,-0.034024,-0.0422095,-0.0528269,-0.0532305
5.55172,,-0.0264918,-0.0337967,-0.0421835,-0.0527877,-0.0536153
5.58621,,-0.0269236,-0.0342829,-0.0421151,-0.0525811,-0.0540652
5.62069,,-0.0272357,-0.0343499,-0.042263,-0.052547,-0.0544092
5.65517,,-0.0267,-0.0338973,-0.0423935,-0.0525867,-0.0547157
5.68966,,-0.0266358,-0.0340495,-0.0423235,-0.0524279,-0.0550508
5.72414,,-0.0272362,-0.0344682,-0.042356,-0.0523042,-0.0552959
5.75862,,-0.0271564,-0.0341955,-0.0425452,-0.0524146,-0.0554236
5.7931,,-0.0266873,-0.033914,-0.0425361,-0.0524703,-0.0555995
5.82759,,-0.027055,-0.0342905,-0.0424067,-0.0523646,-0.0558534
5.86207,,-0.027488,-0.0344008,-0.0424992,-0.0524248,-0.0560642
5.89655,,-0.0270551,-0.0339816,-0.0426089,-0.0525988,-0.0562909
5.93103,,-0.0268899,-0.0340389,-0.0424758,-0.0525619,-0.056615
5.96552,,-0.0274547,-0.0344403,-0.0424315,-0.0524815,-0.0569332
6,,-0.0274824,-0.0342763,-0.0426164,-0.0526273,-0.05719
6.03448,,-0.0269863,-0.0340146,-0.0426328,-0.052744,-0.0575298
6.06897,,-0.0272255,-0.0343382,-0.042488,-0.0526734,-0.0579239
6.10345,,-0.0276793,-0.034515,-0.0425808,-0.0527292,-0.0582069
6.13793,,-0.027292,-0.0341738,-0.0427483,-0.0529314,-0.0584292
6.17241,,-0.0269991,-0.0341649,-0.0426289,-0.0529353,-0.0587146
6.2069,,-0.02747,-0.0345238,-0.0425299,-0.0528418,-0.0589579
6.24138,,-0.027564,-0.0344294,-0.0427023,-0.0529759,-0.0590987
6.27586,,-0.0270351,-0.0341677,-0.0427385,-0.0531138,-0.0592619
6.31034,,-0.0271416,-0.0344059,-0.042548,-0.0530155,-0.0594907
6.34483,,-0.0276251,-0.0346011,-0.0425998,-0.0530127,-0.059654
6.37931,,-0.0273368,-0.0343425,-0.042809,-0.0532131,-0.0597833
6.41379,,-0.0269836,-0.0343098,-0.0427452,-0.0532377,-0.0600059
6.44828,,-0.0274202,-0.0346461,-0.04264,-0.0531238,-0.0602443
6.48276,,-0.0276419,-0.0346356,-0.042834,-0.0532258,-0.0604055
6.51724,,-0.0271775,-0.0344199,-0.0429554,-0.0533819,-0.0606075
6.55172,,-0.0272176,-0.0346001,-0.0427828,-0.0532917,-0.0608829
6.58621,,-0.0277529,-0.0347889,-0.0427955,-0.0532452,-0.0611042
6.62069,,-0.0276073,-0.0345576,-0.0430385,-0.0534296,-0.061267
6.65517,,-0.0272404,-0.0344553,-0.043026,-0.0534798,-0.0615027
6.68966,,-0.0276174,-0.0346907,-0.042894,-0.0533505,-0.0617519
6.72414,,-0.0279203,-0.0346722,-0.0430836,-0.0534294,-0.0619082
6.75862,,-0.0274918,-0.0344416,-0.0432828,-0.0536157,-0.0620791
6.7931,,-0.0274343,-0.0345478,-0.0431446,-0.0535582,-0.0623298
6.82759,,-0.0279601,-0.034727,-0.043111,-0.0534963,-0.0625327
6.86207,,-0.0278921,-0.0345463,-0.0433626,-0.0536812,-0.0626597
6.89655,,-0.0274689,-0.0344474,-0.0433739,-0.0537724,-0.0628573
6.93103,,-0.0277542,-0.0346671,-0.0431679,-0.0536543,-0.0630801
6.96552,,-0.0281039,-0.0347165,-0.0432778,-0.053707,-0.0632169
7,,-0.0277107,-0.0345593,-0.0434818,-0.053924,-0.0633693
7.03448,,-0.027552,-0.0346741,-0.0433337,-0.0539238,-0.063611
7.06897,,-0.0280297,-0.034868,-0.0432255,-0.0538574,-0.0638072
7.10345,,-0.0280331,-0.0347375,-0.0434634,-0.0540539,-0.0638967
7.13793,,-0.0275863,-0.0346281,-0.0435352,-0.0542119,-0.0640308
7.17241,,-0.0277825,-0.0347716,-0.0433251,-0.0541072,-0.0641996
7.2069,,-0.0281853,-0.0347676,-0.0433945,-0.054109,-0.0642686
7.24138,,-0.0278625,-0.0345708,-0.0436564,-0.0542929,-0.0643208
7.27586,,-0.0276363,-0.0346129,-0.0435665,-0.0542673,-0.064458
7.31034,,-0.0281041,-0.0347735,-0.04342,-0.0541206,-0.0645717
7.34483,,-0.0282216,-0.0346928,-0.0436455,-0.0542308,-0.0645941
7.37931,,-0.0277799,-0.0346255,-0.0437864,-0.0543836,-0.064663
7.41379,,-0.0279035,-0.0348052,-0.0435889,-0.0542911,-0.0647905
7.44828,,-0.0283406,-0.0348607,-0.0436104,-0.0542785,-0.0648384
7.48276,,-0.0280852,-0.0347348,-0.0438952,-0.0545121,-0.0648646
7.51724,,-0.0277909,-0.0347989,-0.043855,-0.0545837,-0.0650091
7.55172,,-0.028201,-0.0349769,-0.0436576,-0.0544719,-0.0651783
7.58621,,-0.0283906,-0.0349579,-0.043823,-0.0545891,-0.0652816
7.62069,,-0.0279558,-0.0349194,-0.0439876,-0.0547825,-0.0654501
7.65517,,-0.027998,-0.0350684,-0.0437732,-0.0546942,-0.0657158
7.68966,,-0.0284652,-0.0351049,-0.0437071,-0.054613,-0.0659173
7.72414,,-0.0282892,-0.034946,-0.0439792,-0.054789,-0.066077
7.75862,,-0.0279449,-0.0349243,-0.0440053,-0.0548551,-0.0663431
7.7931,,-0.0282969,-0.0350148,-0.0438101,-0.0547028,-0.0666105
7.82759,,-0.0285474,-0.034942,-0.0439679,-0.0547532,-0.066771
7.86207,,-0.02813,-0.0348793,-0.0442263,-0.0549479,-0.0669651
7.89655,,-0.0280727,-0.0350258,-0.0440918,-0.0548936,-0.0672379
7.93103,,-0.0285218,-0.0351223,-0.043993,-0.0547876,-0.06744
7.96552,,-0.0284051,-0.0350584,-0.0442535,-0.0549515,-0.0675713
8,,-0.0280044,-0.0351103,-0.0443179,-0.0550787,-0.0677874
8.03448,,-0.0282955,-0.0352569,-0.0440698,-0.0549573,-0.0680096
8.06897,,-0.0286127,-0.0352157,-0.0441149,-0.0549988,-0.068109
8.10345,,-0.0282378,-0.035142,-0.0443523,-0.0552498,-0.0682138
8.13793,,-0.0281189,-0.0352342,-0.0442246,-0.0552817,-0.0684138
8.17241,,-0.0285826,-0.0352727,-0.0440524,-0.0552022,-0.0685588
8.2069,,-0.0285522,-0.0351651,-0.044279,-0.0553887,-0.068635
8.24138,,-0.0281346,-0.0351719,-0.0444171,-0.0555875,-0.0688086
8.27586,,-0.0283641,-0.0352782,-0.0442044,-0.0555151,-0.0690315
8.31034,,-0.0287242,-0.0352269,-0.0442318,-0.0555359,-0.0691444
8.34483,,-0.0283868,-0.035158,-0.044529,-0.0557976,-0.0692555
8.37931,,-0.0282004,-0.0352552,-0.0444946,-0.0558688,-0.0694747
8.41379,,-0.0286432,-0.0353024,-0.0443266,-0.0557621,-0.0696574
8.44828,,-0.0286934,-0.0352026,-0.04453,-0.0558879,-0.0697522
8.48276,,-0.0282757,-0.0352031,-0.0447178,-0.0560796,-0.0699303
8.51724,,-0.0284352,-0.0353042,-0.0445207,-0.0559971,-0.0701749
8.55172,,-0.0288258,-0.0352637,-0.044465,-0.0559382,-0.0703053
8.58621,,-0.0285282,-0.0351947,-0.0447302,-0.0561376,-0.0703911
8.62069,,-0.0282684,-0.0352913,-0.0447278,-0.0562221,-0.0705621
8.65517,,-0.0286705,-0.0353516,-0.0445108,-0.0560952,-0.0706763
8.68966,,-0.0287661,-0.0352772,-0.044657,-0.0561741,-0.0706427
8.72414,,-0.0283275,-0.0353069,-0.0448897,-0.0564022,-0.0706673
8.75862,,-0.0284113,-0.0354456,-0.0447351,-0.0563884,-0.0707811
8.7931,,-0.0288322,-0.035441,-0.0446495,-0.0563353,-0.0708046
8.82759,,-0.028599,-0.035391,-0.0449149,-0.0565567,-0.0708116
8.86207,,-0.0283111,-0.0354954,-0.0449692,-0.0567209,-0.0709612
8.89655,,-0.0286978,-0.0355493,-0.0447373,-0.0566333,-0.0711164
8.93103,,-0.0288879,-0.0354618,-0.0448155,-0.0566798,-0.0711608
8.96552,,-0.0284898,-0.0354736,-0.0450385,-0.0569065,-0.0712604
9,,-0.0285361,-0.0355964,-0.0448918,-0.0569089,-0.0714709
9.03448,,-0.028996,-0.0355779,-0.0447379,-0.0568034,-0.0715956
9.06897,,-0.0288328,-0.0355073,-0.0449471,-0.0569589,-0.0716503
9.10345,,-0.0284986,-0.0355991,-0.0450308,-0.0571441,-0.0718349
9.13793,,-0.0288297,-0.0356658,-0.044817,-0.0570841,-0.0720409
9.17241,,-0.0290485,-0.0355951,-0.0448668,-0.0571213,-0.0721029
9.2069,,-0.0286402,-0.0356261,-0.0451452,-0.057399,-0.0721898
9.24138,,-0.0285919,-0.035775,-0.0451094,-0.0575106,-0.0723929
9.27586,,-0.0290241,-0.0357753,-0.0449889,-0.0574604,-0.0725101
9.31034,,-0.0289066,-0.0357058,-0.0452166,-0.0576341,-0.0725237
9.34483,,-0.0285392,-0.0357917,-0.0453713,-0.0578647,-0.0726566
9.37931,,-0.028823,-0.0358573,-0.0451701,-0.0578299,-0.0728551
9.41379,,-0.029099,-0.0357658,-0.0451443,-0.0578053,-0.0729207
9.44828,,-0.0287231,-0.0357575,-0.0453731,-0.0580116,-0.073001
9.48276,,-0.028623,-0.0358845,-0.0453271,-0.0580941,-0.0732353
9.51724,,-0.0290589,-0.0358798,-0.0451523,-0.0579676,-0.0734108
9.55172,,-0.0290163,-0.0358008,-0.0453246,-0.0580191,-0.0734449
9.58621,,-0.0286445,-0.0358929,-0.0455157,-0.0582034,-0.0735687
9.62069,,-0.0288882,-0.0359929,-0.0453735,-0.0581669,-0.073758
9.65517,,-0.0292081,-0.0359186,-0.0453496,-0.0581021,-0.0737944
9.68966,,-0.0288685,-0.035907,-0.0456099,-0.0582943,-0.0737914
9.72414,,-0.0287116,-0.0360387,-0.0456342,-0.0584443,-0.0739558
9.75862,,-0.0291297,-0.0360328,-0.045465,-0.0583564,-0.0741136
9.7931,,-0.0291387,-0.0359329,-0.0456,-0.0583954,-0.0741491
9.82759,,-0.0287391,-0.0360073,-0.045808,-0.0585959,-0.0742952
9.86207,,-0.028901,-0.0361062,-0.0456827,-0.0585924,-0.0745834
9.89655,,-0.0292358,-0.0360292,-0.0455989,-0.0584951,-0.0747445
9.93103,,-0.0289325,-0.0360011,-0.0458079,-0.0586341,-0.0748347
9.96552,,-0.0287254,-0.0361408,-0.0458374,-0.0587799,-0.0750903
10,,-0.0291337,-0.0361552,-0.045636,-0.0586977,-0.0753443
