y/y0.5,U/Uc_xh0,U/Uc_xh2,U/Uc_xh4,U/Uc_xh6,U/Uc_xh8,U/Uc_xh10
2.75862,,-0.023079,-0.0334804,0.00899674,0.110695,0.2093
2.7931,,-0.0233774,-0.0339571,0.00370128,0.102874,0.200746
2.82759,,-0.0230453,-0.0336976,-0.00151126,0.0951616,0.192291
2.86207,,-0.0230622,-0.0337219,-0.00628155,0.0874528,0.183774
2.89655,,-0.0235994,-0.0341978,-0.0103571,0.0798773,0.175571
2.93103,,-0.0234798,-0.0340793,-0.0141211,0.0728693,0.167912
2.96552,,-0.023017,-0.0336429,-0.0176055,0.06618,0.160179
3,,-0.0233964,-0.0338848,-0.0205596,0.0594613,0.152533
3.03448,,-0.0238165,-0.0341488,-0.0232421,0.0528248,0.145332
3.06897,,-0.0233424,-0.0336957,-0.0258439,0.046476,0.138375
3.10345,,-0.0231826,-0.0335462,-0.0281126,0.0404479,0.131506
3.13793,,-0.0238575,-0.0340523,-0.0299841,0.0349124,0.124991
3.17241,,-0.0238616,-0.0339945,-0.0316513,0.0297078,0.118934
3.2069,,-0.0232274,-0.0334891,-0.0331324,0.0246731,0.113085
3.24138,,-0.0235598,-0.0337061,-0.0343818,0.0197415,0.10746
3.27586,,-0.024183,-0.0340615,-0.0355292,0.0150998,0.102001
3.31034,,-0.0237181,-0.0335973,-0.0366604,0.0108316,0.096698
3.34483,,-0.023378,-0.0333077,-0.0376568,0.0068265,0.0913595
3.37931,,-0.0241535,-0.0338038,-0.0384175,0.00306496,0.0856478
3.41379,,-0.0243966,-0.0338256,-0.0390661,-0.000643814,0.0795834
3.44828,,-0.0236934,-0.0332656,-0.0395925,-0.00432872,0.0737905
3.48276,,-0.0238991,-0.0334491,-0.0399207,-0.00779031,0.0683845
3.51724,,-0.0246966,-0.0339369,-0.0401753,-0.0109698,0.0630944
3.55172,,-0.0243393,-0.0335501,-0.0404777,-0.0139722,0.0579267
3.58621,,-0.0237949,-0.0331973,-0.0407033,-0.0168798,0.0529651
3.62069,,-0.0245252,-0.0337049,-0.0408103,-0.0195404,0.0481002
3.65517,,-0.0249754,-0.0338124,-0.0409268,-0.0221448,0.0435
3.68966,,-0.0242384,-0.0331742,-0.0410311,-0.0247847,0.0392201
3.72414,,-0.0242185,-0.0332207,-0.0410325,-0.0272056,0.035116
3.75862,,-0.0250813,-0.0337567,-0.0410163,-0.0292598,0.0313084
3.7931,,-0.0248785,-0.0334264,-0.0410859,-0.0310726,0.0277856
3.82759,,-0.0241725,-0.0329792,-0.0411659,-0.0326919,0.0243045
3.86207,,-0.0247523,-0.0335057,-0.0411953,-0.0340621,0.0207671
3.89655,,-0.0253688,-0.0338052,-0.0412659,-0.0353481,0.017601
3.93103,,-0.0247021,-0.0332352,-0.0413481,-0.0366715,0.014864
3.96552,,-0.0244709,-0.0332249,-0.0413466,-0.0378451,0.012431
4,,-0.0253089,-0.0338524,-0.0413397,-0.038922,0.0101976
4.03448,,-0.0252889,-0.0336236,-0.0414096,-0.0400818,0.00813185
4.06897,,-0.0245032,-0.0330584,-0.0414499,-0.0411766,0.00592343
4.10345,,-0.0248841,-0.033465,-0.041417,-0.0420132,0.0034053
4.13793,,-0.0255974,-0.0338272,-0.041423,-0.0427275,0.000827474
4.17241,,-0.0250715,-0.0332377,-0.0414733,-0.0434754,-0.00177008
4.2069,,-0.0246945,-0.0330872,-0.0414608,-0.0440681,-0.00446522
4.24138,,-0.0254833,-0.0337434,-0.0414307,-0.0445133,-0.00719231
4.27586,,-0.0256741,-0.0336654,-0.0414772,-0.0450811,-0.00977299
4.31034,,-0.0248959,-0.0330717,-0.041521,-0.0457126,-0.0120618
4.34483,,-0.0250543,-0.0334178,-0.0414913,-0.0461435,-0.0142584
4.37931,,-0.0257823,-0.0339149,-0.0415012,-0.0465014,-0.0164326
4.41379,,-0.0253953,-0.0334035,-0.041573,-0.0469417,-0.0184499
4.44828,,-0.0248833,-0.0331121,-0.0415655,-0.0472675,-0.0203839
4.48276,,-0.025563,-0.0337153,-0.0415188,-0.0474417,-0.0223308
4.51724,,-0.0259477,-0.0337294,-0.0415624,-0.0477251,-0.0241597
4.55172,,-0.0252834,-0.0330561,-0.0416062,-0.0480663,-0.0259307
4.58621,,-0.0253191,-0.0332341,-0.0415525,-0.0482165,-0.0278101
4.62069,,-0.0260975,-0.0337686,-0.0415423,-0.0483205,-0.0296387
4.65517,,-0.0259083,-0.0333353,-0.0416095,-0.048559,-0.0312947
4.68966,,-0.0253099,-0.0329401,-0.0415882,-0.0487075,-0.0328961
4.72414,,-0.0258021,-0.0335072,-0.0415181,-0.0486932,-0.0344511
4.75862,,-0.0262689,-0.0336855,-0.0415559,-0.0488152,-0.0357827
4.7931,,-0.0256753,-0.0330821,-0.0416121,-0.0490781,-0.0369129
4.82759,,-0.0255471,-0.0331892,-0.0415636,-0.0491775,-0.0380088
4.86207,,-0.0262989,-0.0338087,-0.0415555,-0.0492058,-0.0390724
4.89655,,-0.0262803,-0.033534,-0.0416544,-0.0494019,-0.0401129
4.93103,,-0.0256624,-0.0330889,-0.0416657,-0.0495554,-0.0412406
4.96552,,-0.0260082,-0.0335772,-0.0415895,-0.0495136,-0.0424479
5,,-0.0265484,-0.0338583,-0.0416241,-0.0495666,-0.0434446
5.03448,,-0.0260484,-0.0333007,-0.0416974,-0.0497689,-0.0441937
5.06897,,-0.0257527,-0.0332614,-0.0416314,-0.0498107,-0.0449169
5.10345,,-0.0263929,-0.0338583,-0.041583,-0.0497701,-0.0455734
5.13793,,-0.0264925,-0.0337155,-0.0416765,-0.0499309,-0.0460494
5.17241,,-0.0258727,-0.0332394,-0.0416941,-0.0500925,-0.0465078
5.2069,,-0.0260916,-0.0336263,-0.0415869,-0.0500421,-0.0470442
5.24138,,-0.0267024,-0.0339996,-0.0416013,-0.0500542,-0.0474954
5.27586,,-0.0263636,-0.0335266,-0.0416932,-0.0502278,-0.0478556
5.31034,,-0.0260077,-0.0333781,-0.0416304,-0.0502338,-0.0482987
5.34483,,-0.0265863,-0.0339229,-0.0415619,-0.050107,-0.0487729
5.37931,,-0.0268218,-0.0338724,-0.0416813,-0.0501789,-0.0491734
5.41379,,-0.0262397,-0.0333712,-0.0417439,-0.0503012,-0.0495789
5.44828,,-0.0262988,-0.0336082,-0.0416383,-0.0502177,-0.050022
5.48276,,-0.0269041,-0.0339997,-0.0416506,-0.0501844,-0.0503579
5.51724,,-0.0266757,-0.0336185,-0.0417808,-0.0503479,-0.0505895
5.55172,,-0.0262154,-0.0333933,-0.0417307,-0.0503748,-0.0509161
5.58621,,-0.026653,-0.0338812,-0.0416396,-0.0502303,-0.0513217
5.62069,,-0.026962,-0.0339621,-0.0417731,-0.0502562,-0.0516518
5.65517,,-0.026423,-0.033528,-0.0418918,-0.050354,-0.0519917
5.68966,,-0.0263594,-0.0336914,-0.041811,-0.0502435,-0.05242
5.72414,,-0.0269552,-0.0341136,-0.0418385,-0.0501549,-0.0528118
5.75862,,-0.0268627,-0.0338398,-0.04203,-0.0502998,-0.0531234
5.7931,,-0.0263861,-0.0335549,-0.0420289,-0.0503895,-0.0535089
5.82759,,-0.026749,-0.0339295,-0.0419074,-0.0503066,-0.0539611
5.86207,,-0.0271751,-0.0340484,-0.0420074,-0.050385,-0.0543193
5.89655,,-0.0267424,-0.0336408,-0.0421301,-0.0505821,-0.0546462
5.93103,,-0.0265811,-0.0337074,-0.0420023,-0.0505604,-0.0550451
5.96552,,-0.0271411,-0.0341099,-0.0419493,-0.0504821,-0.055409
6,,-0.0271497,-0.0339319,-0.0421298,-0.0506328,-0.0556926
6.03448,,-0.0266424,-0.0336425,-0.0421494,-0.0507454,-0.0560518
6.06897,,-0.0268819,-0.0339313,-0.0419993,-0.0506511,-0.0564737
6.10345,,-0.0273416,-0.0340746,-0.0420905,-0.0506813,-0.0567943
6.13793,,-0.0269715,-0.0337101,-0.0422617,-0.0508684,-0.0570601
6.17241,,-0.0267036,-0.0336866,-0.0421475,-0.0508548,-0.0573927
6.2069,,-0.0271972,-0.034039,-0.0420479,-0.050744,-0.057691
6.24138,,-0.0273035,-0.0339444,-0.0422228,-0.0508636,-0.0578813
6.27586,,-0.0267909,-0.0336834,-0.0422711,-0.0509864,-0.0580973
6.31034,,-0.0269097,-0.0339291,-0.0420857,-0.0508664,-0.0583919
6.34483,,-0.0273946,-0.0341319,-0.0421299,-0.0508318,-0.0586242
6.37931,,-0.0271114,-0.033878,-0.0423382,-0.0509981,-0.0588198
6.41379,,-0.0267659,-0.0338458,-0.0422636,-0.0509886,-0.0590975
6.44828,,-0.0272036,-0.0341761,-0.0421357,-0.0508392,-0.0593677
6.48276,,-0.0274176,-0.0341591,-0.0423115,-0.0509208,-0.059529
6.51724,,-0.0269465,-0.0339335,-0.0424176,-0.0510733,-0.059696
6.55172,,-0.0269812,-0.0341141,-0.0422287,-0.0509844,-0.0599183
6.58621,,-0.0275077,-0.0343106,-0.0422197,-0.0509437,-0.0600693
6.62069,,-0.0273545,-0.0340865,-0.0424502,-0.0511464,-0.0601537
6.65517,,-0.0269848,-0.0339869,-0.0424255,-0.0512099,-0.0603085
6.68966,,-0.0273591,-0.0342233,-0.0422779,-0.0510807,-0.0604715
6.72414,,-0.0276531,-0.0341947,-0.0424582,-0.0511602,-0.060535
6.75862,,-0.0272167,-0.0339562,-0.0426526,-0.0513508,-0.0606094
6.7931,,-0.0271539,-0.0340672,-0.0425013,-0.0512963,-0.0607699
6.82759,,-0.0276673,-0.0342553,-0.0424484,-0.0512376,-0.0608918
6.86207,,-0.0275934,-0.0340964,-0.0426828,-0.0514421,-0.060963
6.89655,,-0.0271784,-0.0340191,-0.0426808,-0.0515621,-0.0611322
6.93103,,-0.0274718,-0.0342494,-0.0424631,-0.0514648,-0.0613572
6.96552,,-0.02783,-0.0342894,-0.0425657,-0.0515425,-0.061507
7,,-0.0274474,-0.0341119,-0.0427774,-0.0517854,-0.0616722
7.03448,,-0.0272955,-0.034211,-0.042646,-0.0517985,-0.0619264
7.06897,,-0.0277718,-0.0343907,-0.0425444,-0.0517326,-0.0621348
7.10345,,-0.0277691,-0.034258,-0.0427916,-0.0519246,-0.0622485
7.13793,,-0.0273164,-0.0341616,-0.0428732,-0.0520769,-0.0624142
7.17241,,-0.0275076,-0.0343223,-0.0426502,-0.0519653,-0.0626171
7.2069,,-0.0279059,-0.0343361,-0.0427034,-0.0519715,-0.0627167
7.24138,,-0.0275843,-0.0341559,-0.042955,-0.052177,-0.0627916
7.27586,,-0.0273642,-0.0342154,-0.0428605,-0.0521791,-0.0629462
7.31034,,-0.0278303,-0.0343912,-0.0427089,-0.0520583,-0.0630712
7.34483,,-0.0279423,-0.0343195,-0.0429409,-0.0521997,-0.0631011
7.37931,,-0.027496,-0.0342599,-0.0430911,-0.0523833,-0.0631863
7.41379,,-0.027611,-0.0344436,-0.0428872,-0.05231,-0.0633406
7.44828,,-0.028036,-0.0345007,-0.0429009,-0.0523137,-0.0634217
7.48276,,-0.0277719,-0.0343689,-0.0431817,-0.0525655,-0.0634823
7.51724,,-0.0274747,-0.0344262,-0.0431354,-0.0526517,-0.0636577
7.55172,,-0.0278792,-0.0345889,-0.0429353,-0.0525466,-0.063844
7.58621,,-0.02806,-0.0345418,-0.0431056,-0.0526673,-0.0639465
7.62069,,-0.0276252,-0.0344786,-0.043276,-0.0528695,-0.0641047
7.65517,,-0.0276628,-0.0346141,-0.0430594,-0.0527867,-0.0643534
7.68966,,-0.0281187,-0.0346428,-0.0429837,-0.0527127,-0.0645315
7.72414,,-0.027937,-0.0344917,-0.0432459,-0.0529112,-0.064669
7.75862,,-0.0275951,-0.0344953,-0.0432596,-0.0530021,-0.0649099
7.7931,,-0.0279522,-0.0346097,-0.0430493,-0.0528748,-0.0651525
7.82759,,-0.0282088,-0.0345577,-0.043199,-0.0529578,-0.0652846
7.86207,,-0.0278007,-0.0345104,-0.0434572,-0.0531846,-0.065438
7.89655,,-0.0277554,-0.0346676,-0.0433206,-0.0531524,-0.0656679
7.93103,,-0.0282126,-0.0347618,-0.0432235,-0.0530607,-0.0658181
7.96552,,-0.0280979,-0.0346898,-0.0434918,-0.0532352,-0.0658894
8,,-0.0277061,-0.034735,-0.0435658,-0.0533648,-0.0660438
8.03448,,-0.0279917,-0.0348614,-0.0433235,-0.053235,-0.0662069
8.06897,,-0.028296,-0.0347973,-0.0433807,-0.0532675,-0.0662499
8.10345,,-0.0279216,-0.0347076,-0.0436252,-0.0535155,-0.0663045
8.13793,,-0.0278093,-0.0347892,-0.0434958,-0.0535425,-0.0664687
8.17241,,-0.0282763,-0.0348219,-0.0433216,-0.0534614,-0.0665909
8.2069,,-0.028251,-0.0347218,-0.0435476,-0.0536592,-0.066653
8.24138,,-0.0278414,-0.0347461,-0.043683,-0.0538717,-0.0668246
8.27586,,-0.0280734,-0.0348721,-0.043474,-0.053815,-0.0670552
8.31034,,-0.028431,-0.0348415,-0.0435072,-0.0538563,-0.0671786
8.34483,,-0.0280988,-0.0347889,-0.0438127,-0.054144,-0.0672976
8.37931,,-0.0279215,-0.0348965,-0.0437813,-0.0542434,-0.0675272
8.41379,,-0.0283674,-0.0349492,-0.0436119,-0.0541644,-0.0677175
8.44828,,-0.0284121,-0.0348571,-0.043819,-0.0543208,-0.0678116
8.48276,,-0.0279908,-0.0348704,-0.0439972,-0.0545402,-0.0679936
8.51724,,-0.0281499,-0.0349809,-0.0437877,-0.0544767,-0.0682483
8.55172,,-0.0285393,-0.0349488,-0.0437242,-0.0544369,-0.0683909
8.58621,,-0.0282477,-0.034887,-0.0439782,-0.0546562,-0.0685018
8.62069,,-0.0279956,-0.0349856,-0.0439613,-0.054755,-0.0687174
8.65517,,-0.0284018,-0.0350407,-0.0437373,-0.0546466,-0.0688943
8.68966,,-0.0285008,-0.0349575,-0.0438784,-0.0547517,-0.0689415
8.72414,,-0.0280687,-0.034982,-0.0441023,-0.0550005,-0.0690536
8.75862,,-0.0281564,-0.0351119,-0.0439409,-0.0550006,-0.0692589
8.7931,,-0.0285729,-0.0351008,-0.043855,-0.0549613,-0.0693611
8.82759,,-0.0283409,-0.0350495,-0.044122,-0.0551879,-0.0694244
8.86207,,-0.0280538,-0.0351498,-0.0441784,-0.0553481,-0.0696171
8.89655,,-0.0284349,-0.0352004,-0.0439509,-0.0552593,-0.0697985
8.93103,,-0.0286168,-0.0351046,-0.0440324,-0.0553133,-0.0698494
8.96552,,-0.0282154,-0.0351079,-0.044257,-0.0555457,-0.0699483
9,,-0.0282559,-0.0352211,-0.04411,-0.0555552,-0.0701624
9.03448,,-0.0287054,-0.0351947,-0.04396,-0.0554595,-0.0702897
9.06897,,-0.0285352,-0.035127,-0.0441817,-0.0556193,-0.0703432
9.10345,,-0.0281994,-0.0352272,-0.0442816,-0.0557951,-0.0705256
9.13793,,-0.0285291,-0.0353018,-0.0440784,-0.0557201,-0.0707269
9.17241,,-0.0287485,-0.0352302,-0.0441346,-0.0557368,-0.070773
9.2069,,-0.0283464,-0.0352503,-0.0444095,-0.0559804,-0.0708254
9.24138,,-0.028306,-0.0353784,-0.0443554,-0.056057,-0.0709852
9.27586,,-0.0287415,-0.0353527,-0.0442118,-0.0559755,-0.0710479
9.31034,,-0.0286231,-0.0352642,-0.0444286,-0.0561202,-0.0709982
9.34483,,-0.0282536,-0.0353444,-0.0445846,-0.0563298,-0.0710686
9.37931,,-0.0285344,-0.0354141,-0.0443957,-0.0562821,-0.0712148
9.41379,,-0.0288059,-0.0353347,-0.0443933,-0.0562517,-0.0712359
9.44828,,-0.028433,-0.035341,-0.0446483,-0.0564554,-0.0712805
9.48276,,-0.028337,-0.0354821,-0.0446156,-0.0565445,-0.0714913
9.51724,,-0.0287737,-0.0354872,-0.0444397,-0.0564325,-0.0716491
9.55172,,-0.0287283,-0.0354172,-0.0446073,-0.0565026,-0.071675
9.58621,,-0.0283515,-0.0355183,-0.0447899,-0.0567033,-0.0717936
9.62069,,-0.0285882,-0.0356202,-0.0446393,-0.0566799,-0.0719917
9.65517,,-0.028904,-0.0355433,-0.0446161,-0.0566262,-0.0720451
9.68966,,-0.0285654,-0.0355321,-0.0448823,-0.056823,-0.0720609
9.72414,,-0.0284116,-0.0356615,-0.0449105,-0.0569773,-0.0722435
9.75862,,-0.0288308,-0.0356538,-0.0447409,-0.0569052,-0.07241
9.7931,,-0.0288361,-0.0355583,-0.0448709,-0.0569612,-0.07244
9.82759,,-0.0284364,-0.0356377,-0.045069,-0.057174,-0.0725681
9.86207,,-0.028603,-0.0357357,-0.0449301,-0.0571799,-0.072827
9.89655,,-0.0289424,-0.0356531,-0.0448376,-0.0570871,-0.0729544
9.93103,,-0.028646,-0.0356215,-0.045048,-0.0572244,-0.0730114
9.96552,,-0.0284479,-0.0357559,-0.0450846,-0.057367,-0.0732341
10,,-0.0288544,-0.0357651,-0.044888,-0.05729,-0.0734655
